id,name,desc,type,q
Anton-Kurochkin_945,Anton Kurochkin,"anfallare in IFK Göteborg, last season 2023",Q5,Q121159140
Patrice-Kwedi_800,Patrice Kwedi,"defender in IFK Göteborg, last season 2004",Q5,Q3512713
Kjell-Lager_408,Kjell Lager,"IFK Göteborg player, last season 1970",Q5,
Alejandro-Lago_793,Alejandro Lago,"IFK Göteborg player, last season 2006",Q5,Q786134
Stefan-Landberg_409,Stefan Landberg,"midfielder in IFK Göteborg, last season 2000",Q5,Q980086
Anders-Landgren_410,Anders Landgren,"anfallare in IFK Göteborg, last season 1976",Q5,
Stig-Landgren_411,Stig Landgren,IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Lansing_413,Thomas Lansing,"goalkeeper in IFK Göteborg, last season 1986",Q5,
Freddie-Lantz_1005,Freddie Lantz,IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Larsson_415,Bengt Larsson,"midfielder in IFK Göteborg, last season 1966",Q5,
Daniel-Larsson_416,Daniel Larsson,"anfallare in IFK Göteborg, last season 2000",Q5,
Erik-Larsson_417,Erik Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Larsson_207,Erik Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Folke-Larsson_418,Folke Larsson,IFK Göteborg player stated in ifkdb.se,Q5,Q121160768
Gustaf-Larsson_414,Gustaf Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Henry-Larsson_419,Henry Larsson,IFK Göteborg player stated in ifkdb.se,Q5,Q120962679
Karl-Henrik-Larsson_420,Karl-Henrik Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Larsson_421,Lars Larsson,"IFK Göteborg player, last season 1974",Q5,
Leif-Larsson_422,Leif Larsson,IFK Göteborg player stated in ifkdb.se,Q5,Q1814954
Otto-Larsson_423,Otto Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Peter-Larsson_424,Peter Larsson,"defender in IFK Göteborg, last season 1987",Q5,Q941611
Rolf-Larsson_426,Rolf Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Rudolf-Larsson_425,Rudolf Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Sam-Larsson_794,Sam Larsson,"anfallare in IFK Göteborg, last season 2014",Q5,Q5938668
Stefan-Larsson_427,Stefan Larsson,"midfielder in IFK Göteborg, last season 1982",Q5,Q116856345
Sven-Larsson_428,Sven Larsson,"anfallare in IFK Göteborg, last season 1974",Q5,
Torild-Larsson_429,Torild Larsson,IFK Göteborg player stated in ifkdb.se,Q5,Q121160769
Torvald-Larsson_430,Torvald Larsson,IFK Göteborg player stated in ifkdb.se,Q5,
Dick-Last_432,Dick Last,"goalkeeper in IFK Göteborg, last season 2000",Q5,Q354117
Kjell-Åke-Leisgård+(Carlsson)_152,Kjell-Åke Leisgård,"midfielder in IFK Göteborg, last season 1972",Q5,
Kent-Lejon_433,Kent Lejon,"anfallare in IFK Göteborg, last season 1961",Q5,
Alexander-Leksell_889,Alexander Leksell,"IFK Göteborg player, last season 2016",Q5,Q27804570
Fredrik-Leksell_434,Fredrik Leksell,"anfallare in IFK Göteborg, last season 1994",Q5,Q101664287
Conny-Leksjö+(Lindström)_459,Conny Leksjö,"midfielder in IFK Göteborg, last season 1976",Q5,
Hannes-Lennartsson_930,Hannes Lennartsson,"defender in IFK Göteborg, last season 2022",Q5,
Erik-Levin_436,Erik Levin,IFK Göteborg player stated in ifkdb.se,Q5,Q5386960
Valter-Lidén_437,Valter Lidén,IFK Göteborg player stated in ifkdb.se,Q5,Q5950548
Mats-Lilienberg_439,Mats Lilienberg,"anfallare in IFK Göteborg, last season 1996",Q5,Q381926
Helge-Liljebjörn_440,Helge Liljebjörn,IFK Göteborg player stated in ifkdb.se,Q5,Q475095
Jan-Liljekrantz_441,Jan Liljekrantz,"midfielder in IFK Göteborg, last season 1981",Q5,
Erik-Liljenberg_438,Erik Liljenberg,IFK Göteborg player stated in ifkdb.se,Q5,Q121160770
Gustav-Lillienberg_938,Gustav Lillienberg,"goalkeeper in IFK Göteborg, last season 2022",Q5,
Eive-Lind_442,Eive Lind,"anfallare in IFK Göteborg, last season 1969",Q5,
Gunnar-Lind_443,Gunnar Lind,IFK Göteborg player stated in ifkdb.se,Q5,
Johann-Lind_444,Johann Lind,IFK Göteborg player stated in ifkdb.se,Q5,
Rune-Lind_454,Rune Lind,IFK Göteborg player stated in ifkdb.se,Q5,
Gunnar-Lindahl_445,Gunnar Lindahl,IFK Göteborg player stated in ifkdb.se,Q5,Q128790302
Erik-Lindberg_446,Erik Lindberg,IFK Göteborg player stated in ifkdb.se,Q5,
Gunro-Lindberg_447,Gunro Lindberg,IFK Göteborg player stated in ifkdb.se,Q5,
Knut-Lindberg_448,Knut Lindberg,IFK Göteborg player stated in ifkdb.se,Q5,
Odd+Ivar-Lindberg_449,Odd Ivar Lindberg,"goalkeeper in IFK Göteborg, last season 1979",Q5,Q16583556
Donald-Lindblom_450,Donald Lindblom,"IFK Göteborg player, last season 1957",Q5,Q28025561
Carl-Linde_451,Carl Linde,IFK Göteborg player stated in ifkdb.se,Q5,Q97610101
Åke-Lindén_452,Åke Lindén,IFK Göteborg player stated in ifkdb.se,Q5,
Einar-Lindman_455,Einar Lindman,IFK Göteborg player stated in ifkdb.se,Q5,
Robert-Lindqvist_456,Robert Lindqvist,"midfielder in IFK Göteborg, last season 1992",Q5,Q133661795
Stefan-Lindqvist_457,Stefan Lindqvist,IFK Göteborg player stated in ifkdb.se,Q5,Q118437
Gustaf-Lindstedt_458,Gustaf Lindstedt,IFK Göteborg player stated in ifkdb.se,Q5,Q121160774
Eje-Lindström_460,Eje Lindström,"anfallare in IFK Göteborg, last season 1975",Q5,
Erik-Lindström_461,Erik Lindström,IFK Göteborg player stated in ifkdb.se,Q5,
Nils-Ljunggren_462,Nils Ljunggren,IFK Göteborg player stated in ifkdb.se,Q5,
Daniel-Ljungholm_463,Daniel Ljungholm,"IFK Göteborg player, last season 2001",Q5,
Oswald-Ljungquist_464,Oswald Ljungquist,IFK Göteborg player stated in ifkdb.se,Q5,Q121160775
Gunnar-Löfgren_482,Gunnar Löfgren,IFK Göteborg player stated in ifkdb.se,Q5,Q5969446
Stig-Löfgren_483,Stig Löfgren,IFK Göteborg player stated in ifkdb.se,Q5,Q121095817
Bert-Löfvendahl_484,Bert Löfvendahl,IFK Göteborg player stated in ifkdb.se,Q5,
G.-Lovén_435,G. Lovén,IFK Göteborg player stated in ifkdb.se,Q5,
Teddy-Lucic_465,Teddy Lucic,"IFK Göteborg player, last season 1998",Q5,Q314756
Åke-Ludvigsson_466,Åke Ludvigsson,IFK Göteborg player stated in ifkdb.se,Q5,Q131334965
Erik-Lund_467,Erik Lund,IFK Göteborg player stated in ifkdb.se,Q5,
Harald-Lund_468,Harald Lund,IFK Göteborg player stated in ifkdb.se,Q5,Q121160776
Valdus-Lund_469,Valdus Lund,IFK Göteborg player stated in ifkdb.se,Q5,Q1570437
Erik-Lund+Fahlén_795,Fahlén Erik Lund,"midfielder in IFK Göteborg, last season 2013",Q5,Q2437808
Claes-Enar-Lundberg_470,Claes-Enar Lundberg,IFK Göteborg player stated in ifkdb.se,Q5,
Torbjörn-Lundblad_471,Torbjörn Lundblad,"midfielder in IFK Göteborg, last season 1985",Q5,
Jonas-Lundén_472,Jonas Lundén,"anfallare in IFK Göteborg, last season 2001",Q5,Q728963
Herbert-Lundgren_473,Herbert Lundgren,IFK Göteborg player stated in ifkdb.se,Q5,Q5966615
Sten-Lundgren_474,Sten Lundgren,IFK Göteborg player stated in ifkdb.se,Q5,Q117008177
Artur-Lundin_475,Artur Lundin,IFK Göteborg player stated in ifkdb.se,Q5,Q85419708
Arne-Lundqvist_476,Arne Lundqvist,IFK Göteborg player stated in ifkdb.se,Q5,Q5967474
Evert-Lundqvist_477,Evert Lundqvist,IFK Göteborg player stated in ifkdb.se,Q5,
Ingvar-Lundqvist_478,Ingvar Lundqvist,IFK Göteborg player stated in ifkdb.se,Q5,
Ramon+Pascal-Lundqvist_991,Ramon Pascal Lundqvist,IFK Göteborg player stated in ifkdb.se,Q5,Q20890517
Christian-Lundström_479,Christian Lundström,"anfallare in IFK Göteborg, last season 1997",Q5,Q5967768
Mattias-Lundström_480,Mattias Lundström,"midfielder in IFK Göteborg, last season 2001",Q5,
Roland-Lundvall_481,Roland Lundvall,IFK Göteborg player stated in ifkdb.se,Q5,
Tommy-Lycén_796,Tommy Lycén,"IFK Göteborg player, last season 2005",Q5,Q2441043
Ben-Magnusson_973,Ben Magnusson,"IFK Göteborg player, last season 2025",Q5,
Bernt-Magnusson_485,Bernt Magnusson,IFK Göteborg player stated in ifkdb.se,Q5,
Dag-Magnusson_486,Dag Magnusson,"IFK Göteborg player, last season 1991",Q5,Q5971951
Eddy-Magnusson_487,Eddy Magnusson,"midfielder in IFK Göteborg, last season 1977",Q5,Q116877884
Gustaf-Magnusson_488,Gustaf Magnusson,IFK Göteborg player stated in ifkdb.se,Q5,Q123173841
Harry-Magnusson_910,Harry Magnusson,IFK Göteborg player stated in ifkdb.se,Q5,
Olof-Magnusson_489,Olof Magnusson,"IFK Göteborg player, last season 1998",Q5,Q124427640
May-Mahlangu_801,May Mahlangu,"midfielder in IFK Göteborg, last season 2014",Q5,Q1355219
Vladimir-Majdandzic_803,Vladimir Majdandzic,"defender in IFK Göteborg, last season 2006",Q5,
Otto-Malm_490,Otto Malm,IFK Göteborg player stated in ifkdb.se,Q5,Q65197127
Malick-Mané_804,Malick Mané,"anfallare in IFK Göteborg, last season 2014",Q5,Q975431
Oliver-Månsson_1006,Oliver Månsson,IFK Göteborg player stated in ifkdb.se,Q5,
Eman-Markovic_951,Eman Markovic,"anfallare in IFK Göteborg, last season 2025",Q5,Q56752557
Mikael-Martinsson_491,Mikael Martinsson,"anfallare in IFK Göteborg, last season 1998",Q5,Q1932986
Niclas-Martinsson_805,Niclas Martinsson,"midfielder in IFK Göteborg, last season 2009",Q5,
Örjan-Martinsson_492,Örjan Martinsson,IFK Göteborg player stated in ifkdb.se,Q5,Q297897
Franklin-Matib_955,Franklin Matib,"anfallare in IFK Göteborg, last season 2023",Q5,
Allan-Mattiasson_493,Allan Mattiasson,IFK Göteborg player stated in ifkdb.se,Q5,Q116112391
Harris-Mattiasson_494,Harris Mattiasson,IFK Göteborg player stated in ifkdb.se,Q5,Q125447521
Bruno-Mattsson_495,Bruno Mattsson,IFK Göteborg player stated in ifkdb.se,Q5,
Lennart-Mattsson_496,Lennart Mattsson,IFK Göteborg player stated in ifkdb.se,Q5,
Chris-Mbamba_802,Chris Mbamba,"midfielder in IFK Göteborg, last season 2010",Q5,Q19372292
Sigfried-Mellberg_498,Sigfried Mellberg,IFK Göteborg player stated in ifkdb.se,Q5,
Kent-Mellbin_497,Kent Mellbin,"anfallare in IFK Göteborg, last season 1962",Q5,
Arvid-Mellin_499,Arvid Mellin,IFK Göteborg player stated in ifkdb.se,Q5,
Thomas-Mikkelsen_853,Thomas Mikkelsen,"anfallare in IFK Göteborg, last season 2015",Q5,Q14214676
Håkan-Mild_500,Håkan Mild,"midfielder in IFK Göteborg, last season 2005",Q5,Q521803
Pär-Millqvist_501,Pär Millqvist,"anfallare in IFK Göteborg, last season 1988",Q5,Q2120470
David-Moberg+Karlsson_806,Karlsson David Moberg,"anfallare in IFK Göteborg, last season 2013",Q5,Q5237638
Johnny-Molén_502,Johnny Molén,"anfallare in IFK Göteborg, last season 1973",Q5,
Elving-Molin_503,Elving Molin,"IFK Göteborg player, last season 1966",Q5,
Per+Edmund-Mordt_504,Per Edmund Mordt,"anfallare in IFK Göteborg, last season 1993",Q5,Q1782843
Lars-Mörk_506,Lars Mörk,"midfielder in IFK Göteborg, last season 1981",Q5,Q116886432
Bengt-Mossberg_505,Bengt Mossberg,IFK Göteborg player stated in ifkdb.se,Q5,Q116886105
George-Mourad_807,George Mourad,"anfallare in IFK Göteborg, last season 2007",Q5,Q722178
Arbnor-Mucolli_966,Arbnor Mucolli,IFK Göteborg player stated in ifkdb.se,Q5,Q28913254
Kamal-Mustafa_808,Kamal Mustafa,"IFK Göteborg player, last season 2009",Q5,Q5998413
Anders-Myrander+(Johansson)_313,Anders Myrander,"IFK Göteborg player, last season 1974",Q5,
Rasmus-Nåfors+Dahlin_975,Dahlin Rasmus Nåfors,IFK Göteborg player stated in ifkdb.se,Q5,
Herbert-Nertby_507,Herbert Nertby,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Nevland_508,Erik Nevland,"anfallare in IFK Göteborg, last season 1999",Q5,Q249488
Daniel-Nicklasson_509,Daniel Nicklasson,"IFK Göteborg player, last season 2000",Q5,Q1161898
Göran-Nicklasson_510,Göran Nicklasson,IFK Göteborg player stated in ifkdb.se,Q5,Q1371177
Donald-Niklasson_511,Donald Niklasson,"midfielder in IFK Göteborg, last season 1978",Q5,Q76493239
Andreas-Nilsson_809,Andreas Nilsson,"midfielder in IFK Göteborg, last season 2004",Q5,
Bror-Nilsson_512,Bror Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Nilsson_513,Erik Nilsson,"midfielder in IFK Göteborg, last season 1979",Q5,
Gunnar-Nilsson_514,Gunnar Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,
Jan-Nilsson_515,Jan Nilsson,"anfallare in IFK Göteborg, last season 1978",Q5,
Jan-Erik-Nilsson_516,Jan-Erik Nilsson,"anfallare in IFK Göteborg, last season 1983",Q5,
Kurt-Nilsson_517,Kurt Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,
Lars-Erik-Nilsson_518,Lars-Erik Nilsson,"anfallare in IFK Göteborg, last season 1970",Q5,
Lennart-Nilsson_519,Lennart Nilsson,IFK Göteborg player stated in ifkdb.se,Q5,Q121007538
Lennart-Nilsson_520,Lennart Nilsson,"anfallare in IFK Göteborg, last season 1990",Q5,Q15725960
Mikael-Nilsson_521,Mikael Nilsson,"defender in IFK Göteborg, last season 2001",Q5,Q949753
Per-Olof-Nilsson_522,Per-Olof Nilsson,"anfallare in IFK Göteborg, last season 1983",Q5,
Robin-Nilsson_810,Robin Nilsson,"defender in IFK Göteborg, last season 2007",Q5,
Roland-Nilsson_523,Roland Nilsson,"defender in IFK Göteborg, last season 1989",Q5,Q704840
Stellan-Nilsson_524,Stellan Nilsson,"anfallare in IFK Göteborg, last season 1972",Q5,
Torbjörn-Nilsson_525,Torbjörn Nilsson,"anfallare in IFK Göteborg, last season 1986",Q5,Q946919
Elof-Nöjd_536,Elof Nöjd,IFK Göteborg player stated in ifkdb.se,Q5,
Widrof-Nöjd_537,Widrof Nöjd,IFK Göteborg player stated in ifkdb.se,Q5,
A.-Nordfeldt_526,A. Nordfeldt,IFK Göteborg player stated in ifkdb.se,Q5,
Olle-Nordin_527,Olle Nordin,"anfallare in IFK Göteborg, last season 1980",Q5,Q1375573
Björn-Nordqvist_528,Björn Nordqvist,"defender in IFK Göteborg, last season 1978",Q5,Q706608
Billy-Nordström_811,Billy Nordström,"midfielder in IFK Göteborg, last season 2018",Q5,Q21064411
Jan-Nordström_529,Jan Nordström,IFK Göteborg player stated in ifkdb.se,Q5,Q15876891
Marcus-Nordström_530,Marcus Nordström,"midfielder in IFK Göteborg, last season 1992",Q5,
Thure-Nordström_531,Thure Nordström,IFK Göteborg player stated in ifkdb.se,Q5,
Åke-Norén_532,Åke Norén,IFK Göteborg player stated in ifkdb.se,Q5,Q120962166
Gustaf-Norlin_932,Gustaf Norlin,"midfielder in IFK Göteborg, last season 2024",Q5,Q96336738
Arne-Nyberg_533,Arne Nyberg,IFK Göteborg player stated in ifkdb.se,Q5,Q1484638
Ralph-Nyberg_534,Ralph Nyberg,IFK Göteborg player stated in ifkdb.se,Q5,Q105047448
Alfons-Nygaard_929,Alfons Nygaard,"anfallare in IFK Göteborg, last season 2022",Q5,Q113746575
Benjamin-Nygren_878,Benjamin Nygren,"anfallare in IFK Göteborg, last season 2019",Q5,Q60677561
Kenneth-Nyström_535,Kenneth Nyström,IFK Göteborg player stated in ifkdb.se,Q5,
Ralph-Öberg_739,Ralph Öberg,"IFK Göteborg player, last season 1967",Q5,
Erik-Odell_538,Erik Odell,IFK Göteborg player stated in ifkdb.se,Q5,
Bertil-Ohlsson_540,Bertil Ohlsson,IFK Göteborg player stated in ifkdb.se,Q5,
Owe-Ohlsson_541,Owe Ohlsson,"anfallare in IFK Göteborg, last season 1964",Q5,Q722800
Samuel-Ohlsson_904,Samuel Ohlsson,"IFK Göteborg player, last season 2019",Q5,Q66845385
Sebastian-Ohlsson_893,Sebastian Ohlsson,"anfallare in IFK Göteborg, last season 2024",Q5,Q16633334
Andreas-Öhman_885,Andreas Öhman,"midfielder in IFK Göteborg, last season 2018",Q5,Q66848813
Jukka-Ohtonen_542,Jukka Ohtonen,"midfielder in IFK Göteborg, last season 1986",Q5,Q11867747
Thorsteinn-Ólafsson_543,Thorsteinn Ólafsson,"goalkeeper in IFK Göteborg, last season 1980",Q5,
Reine-Olausson_544,Reine Olausson,IFK Göteborg player stated in ifkdb.se,Q5,Q120892414
Axel-Olausson+(Ohlsson)_539,Axel Olausson,IFK Göteborg player stated in ifkdb.se,Q5,Q121075660
John-Olausson+(Olsson)_555,John Olausson,IFK Göteborg player stated in ifkdb.se,Q5,
Fredrik-Oldrup+Jensen_876,Jensen Fredrik Oldrup,"midfielder in IFK Göteborg, last season 2018",Q5,Q11970093
Mats-Olofsson_545,Mats Olofsson,IFK Göteborg player stated in ifkdb.se,Q5,
Victor-Olofsson_896,Victor Olofsson,"midfielder in IFK Göteborg, last season 2019",Q5,
Ifeoluwa-Olowoporoku_389,Ifeoluwa Olowoporoku,IFK Göteborg player stated in ifkdb.se,Q5,
Sigfrid-Olsén_546,Sigfrid Olsén,IFK Göteborg player stated in ifkdb.se,Q5,
Arthur-Olsson_547,Arthur Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Bengt-Olsson_549,Bengt Olsson,"IFK Göteborg player, last season 1973",Q5,
Enoch-Olsson_551,Enoch Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Olsson_552,Erik Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Filip-Olsson_553,Filip Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Harry-Olsson_554,Harry Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Jonas-Olsson_556,Jonas Olsson,"defender in IFK Göteborg, last season 1998",Q5,Q1703009
Karl-Olsson_550,Karl Olsson,IFK Göteborg player stated in ifkdb.se,Q5,Q120965246
Olof-Olsson_557,Olof Olsson,IFK Göteborg player stated in ifkdb.se,Q5,Q121095140
Rune-Olsson_558,Rune Olsson,IFK Göteborg player stated in ifkdb.se,Q5,
Styrbjörn-Olsson_559,Styrbjörn Olsson,"anfallare in IFK Göteborg, last season 1963",Q5,
Thomas-Olsson_812,Thomas Olsson,"midfielder in IFK Göteborg, last season 2011",Q5,Q741285
Elías+Már-Ómarsson_866,Elías Már Ómarsson,"anfallare in IFK Göteborg, last season 2018",Q5,Q18978880
Gunnar-Öqvist_740,Gunnar Öqvist,IFK Göteborg player stated in ifkdb.se,Q5,Q131386632
Börje-Oskarsson_560,Börje Oskarsson,"anfallare in IFK Göteborg, last season 1972",Q5,
Åke-Östergren_742,Åke Östergren,IFK Göteborg player stated in ifkdb.se,Q5,
Esbjörn-Österman_743,Esbjörn Österman,IFK Göteborg player stated in ifkdb.se,Q5,
Rolf-Östgren_741,Rolf Östgren,IFK Göteborg player stated in ifkdb.se,Q5,
Dan-Östlund_744,Dan Östlund,"anfallare in IFK Göteborg, last season 1974",Q5,
Ernst-Östlund_745,Ernst Östlund,IFK Göteborg player stated in ifkdb.se,Q5,Q124460301
Lennart-Ottordahl_561,Lennart Ottordahl,IFK Göteborg player stated in ifkdb.se,Q5,Q6031098
Filip-Ottosson_1004,Filip Ottosson,IFK Göteborg player stated in ifkdb.se,Q5,
Christian-Ozanne_562,Christian Ozanne,"IFK Göteborg player, last season 1991",Q5,
Hans-Palmquist_563,Hans Palmquist,"defender in IFK Göteborg, last season 1986",Q5,Q16562723
Ragnvald-Pålsson_594,Ragnvald Pålsson,IFK Göteborg player stated in ifkdb.se,Q5,
Anton-Pärleholt_943,Anton Pärleholt,"IFK Göteborg player, last season 2022",Q5,Q121159282
Jeferson-Paulista_751,Jeferson Paulista,"midfielder in IFK Göteborg, last season 2010",Q5,Q28510428
Jimmy-Paulsén+(Svensson)_666,Jimmy Paulsén,"midfielder in IFK Göteborg, last season 2003",Q5,
Heath-Pearce_850,Heath Pearce,"IFK Göteborg player, last season 2015",Q5,Q1384815
Steinar-Pedersen_564,Steinar Pedersen,"midfielder in IFK Göteborg, last season 2001",Q5,Q547806
Tore-Pedersen_565,Tore Pedersen,"defender in IFK Göteborg, last season 1992",Q5,Q166703
Magnus-Pehrsson_566,Magnus Pehrsson,"midfielder in IFK Göteborg, last season 1998",Q5,Q2660386
David-Pérez_970,David Pérez,"midfielder in IFK Göteborg, last season 2024",Q5,
Bror-Persson_567,Bror Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Gösta-Persson_568,Gösta Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Henry-Persson_569,Henry Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Joakim-Persson_570,Joakim Persson,"midfielder in IFK Göteborg, last season 1999",Q5,Q1379017
Leif-Persson_571,Leif Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Manne-Persson_573,Manne Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Sven-Persson_574,Sven Persson,IFK Göteborg player stated in ifkdb.se,Q5,
Berth-Pervik+(Pettersson)_579,Berth Pervik,IFK Göteborg player stated in ifkdb.se,Q5,
Vilgot-Peterson_576,Vilgot Peterson,IFK Göteborg player stated in ifkdb.se,Q5,
Frank-Petersson_580,Frank Petersson,IFK Göteborg player stated in ifkdb.se,Q5,Q121080364
Jan-Erik-Petersson_582,Jan-Erik Petersson,"goalkeeper in IFK Göteborg, last season 1962",Q5,
Rolf-Petersson_585,Rolf Petersson,"goalkeeper in IFK Göteborg, last season 1970",Q5,
Theodor-Petersson_575,Theodor Petersson,IFK Göteborg player stated in ifkdb.se,Q5,
Alexander-Petras_577,Alexander Petras,"IFK Göteborg player, last season 1998",Q5,
Bengt-Pettersson_578,Bengt Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Ingemar-Pettersson_581,Ingemar Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Oscar-Pettersson_971,Oscar Pettersson,"anfallare in IFK Göteborg, last season 2024",Q5,Q66606352
Roland-Pettersson_584,Roland Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Roland-Pettersson_918,Roland Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Ronald-Pettersson_586,Ronald Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,Q970159
Rune-Pettersson_587,Rune Pettersson,IFK Göteborg player stated in ifkdb.se,Q5,
Stefan-Pettersson_588,Stefan Pettersson,"anfallare in IFK Göteborg, last season 1998",Q5,Q764704
Tom-Pettersson_845,Tom Pettersson,"midfielder in IFK Göteborg, last season 2016",Q5,Q6046543
Magnus-Pewik+(Persson)_572,Magnus Pewik,"IFK Göteborg player, last season 1989",Q5,
Thomas-Phillips_590,Thomas Phillips,"midfielder in IFK Göteborg, last season 1983",Q5,
Toni-Profozic_592,Toni Profozic,"anfallare in IFK Göteborg, last season 1971",Q5,
Robert-Prytz_593,Robert Prytz,"midfielder in IFK Göteborg, last season 1985",Q5,Q1368641
Andreas-Pyndt_981,Andreas Pyndt,"midfielder in IFK Göteborg, last season 2024",Q5,Q95981100
Jan-Qvist_595,Jan Qvist,IFK Göteborg player stated in ifkdb.se,Q5,
Leo-Radakovic_995,Leo Radakovic,IFK Göteborg player stated in ifkdb.se,Q5,
Johan-Ragnell_596,Johan Ragnell,"anfallare in IFK Göteborg, last season 1989",Q5,Q16920433
Marino-Rahmberg_597,Marino Rahmberg,"anfallare in IFK Göteborg, last season 2004",Q5,Q731176
Mathias-Ranégie_813,Mathias Ranégie,"anfallare in IFK Göteborg, last season 2008",Q5,Q703994
Jari-Rantanen_598,Jari Rantanen,"anfallare in IFK Göteborg, last season 1987",Q5,Q2639533
Jonathan-Rasheed_1009,Jonathan Rasheed,IFK Göteborg player stated in ifkdb.se,Q5,Q23918800
Ernst-Rasmusson_599,Ernst Rasmusson,IFK Göteborg player stated in ifkdb.se,Q5,Q121141113
Andreas-Ravelli_601,Andreas Ravelli,"IFK Göteborg player, last season 1989",Q5,Q478588
Thomas-Ravelli_600,Thomas Ravelli,"goalkeeper in IFK Göteborg, last season 1999",Q5,Q313710
Abdul-Razak_868,Abdul Razak,"midfielder in IFK Göteborg, last season 2017",Q5,Q247730
Erik-Regell_602,Erik Regell,IFK Göteborg player stated in ifkdb.se,Q5,
Stefan-Rehn_603,Stefan Rehn,"midfielder in IFK Göteborg, last season 1995",Q5,Q703399
Gunnar-Reis_604,Gunnar Reis,IFK Göteborg player stated in ifkdb.se,Q5,
Erik-Renneby+(Augustsson)_89,Erik Renneby,IFK Göteborg player stated in ifkdb.se,Q5,
Richard-Richardsson_814,Richard Richardsson,"goalkeeper in IFK Göteborg, last season 2006",Q5,Q89286200
Søren-Rieks_815,Søren Rieks,"anfallare in IFK Göteborg, last season 2017",Q5,Q645237
Riku-Riski_852,Riku Riski,"anfallare in IFK Göteborg, last season 2015",Q5,Q2128731
Fredrik-Risp+(Karlsson)_386,Fredrik Risp,"IFK Göteborg player, last season 2010",Q5,Q676014
Trevor-Robinson_816,Trevor Robinson,"midfielder in IFK Göteborg, last season 2006",Q5,Q7839406
Thomas-Rogne_857,Thomas Rogne,"IFK Göteborg player, last season 2017",Q5,Q609801
Bastian-Rojas+Diaz+(Andersson)_817,Diaz Bastian Rojas,"midfielder in IFK Göteborg, last season 2007",Q5,
Herbert-Rosell_605,Herbert Rosell,IFK Göteborg player stated in ifkdb.se,Q5,Q138548435
Folke-Rosén_606,Folke Rosén,IFK Göteborg player stated in ifkdb.se,Q5,
Peter-Rosengren_607,Peter Rosengren,"IFK Göteborg player, last season 1976",Q5,
Tomas-Rosenkvist_608,Tomas Rosenkvist,"midfielder in IFK Göteborg, last season 2004",Q5,Q16633382
Raimondo-Rossi_609,Raimondo Rossi,IFK Göteborg player stated in ifkdb.se,Q5,
Oskar-Rotenberg_610,Oskar Rotenberg,IFK Göteborg player stated in ifkdb.se,Q5,
Bror-Rundberg_611,Bror Rundberg,IFK Göteborg player stated in ifkdb.se,Q5,
Oskar-Rutgersson_612,Oskar Rutgersson,IFK Göteborg player stated in ifkdb.se,Q5,
Gunnar-Ruthberg_613,Gunnar Ruthberg,"IFK Göteborg player, last season 1952",Q5,
Sture-Ryberg_614,Sture Ryberg,IFK Göteborg player stated in ifkdb.se,Q5,
Anders-Rydberg_615,Anders Rydberg,IFK Göteborg player stated in ifkdb.se,Q5,Q491262
Gunnar-Rydberg_616,Gunnar Rydberg,IFK Göteborg player stated in ifkdb.se,Q5,Q1284546
Olof-Rydberg_694,Olof Rydberg,IFK Göteborg player stated in ifkdb.se,Q5,Q121059622
Sigurd-Rydberg_617,Sigurd Rydberg,IFK Göteborg player stated in ifkdb.se,Q5,
Sven-Rydell_618,Sven Rydell,IFK Göteborg player stated in ifkdb.se,Q5,Q536745
Anders-Rylander_619,Anders Rylander,IFK Göteborg player stated in ifkdb.se,Q5,
Bertil-Rylander_620,Bertil Rylander,IFK Göteborg player stated in ifkdb.se,Q5,Q78215503
Sven-Rylander_621,Sven Rylander,IFK Göteborg player stated in ifkdb.se,Q5,
Janne-Saarinen_622,Janne Saarinen,"midfielder in IFK Göteborg, last season 1998",Q5,Q512769
